chargeback_id,transaction_id,customer_id,transaction_date,chargeback_date,amount,currency,reason_code,reason_category,reason_description,payment_method,country,plan,is_3ds,is_recurring,dispute_filed,dispute_won,resolution_date,status
cb_000378,tx_00016673,cust_002652,2024-11-03 13:35:00,2024-12-15 13:35:00,99.99,USD,4853,service,Cardholder Dispute,visa,BR,business,True,True,True,,2025-02-14 13:35:00,resolved
cb_000379,tx_00016686,cust_000210,2024-03-28 08:41:00,2024-05-01 08:41:00,9.99,USD,10.5,fraud,Fraud - Card Present,mastercard,US,starter,False,False,True,,2024-07-25 08:41:00,resolved
cb_000380,tx_00016712,cust_003399,2024-09-08 18:00:00,2024-10-14 18:00:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,FR,pro,False,False,False,False,2024-12-11 18:00:00,escalated
cb_000381,tx_00016771,cust_001879,2024-07-29 20:19:00,2024-08-19 20:19:00,19.98,USD,10.5,fraud,Fraud - Card Present,visa,FR,starter,False,True,True,False,2024-09-18 20:19:00,pending
cb_000382,tx_00016847,cust_005466,2024-02-01 18:28:00,2024-03-10 18:28:00,29.99,USD,10.4,fraud,Card Absent Environment,amex,BR,pro,True,False,True,,2024-04-26 18:28:00,escalated
cb_000383,tx_00016856,cust_003344,2024-04-28 17:23:00,2024-05-24 17:23:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,AU,pro,True,True,True,False,2024-06-30 17:23:00,pending
cb_000384,tx_00016874,cust_004968,2024-04-19 06:35:00,2024-05-04 06:35:00,19.98,USD,13.1,service,Merchandise/Services Not Received,mastercard,PK,starter,True,True,True,True,2024-06-08 06:35:00,pending
cb_000385,tx_00016893,cust_003051,2024-09-18 13:55:00,2024-10-04 13:55:00,29.98,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,True,False,True,True,2024-12-17 13:55:00,escalated
cb_000386,tx_00016912,cust_007735,2024-08-18 01:17:00,2024-09-03 01:17:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,starter,True,True,True,False,2024-11-23 01:17:00,resolved
cb_000387,tx_00016980,cust_003532,2024-11-24 10:35:00,2024-12-30 10:35:00,29.99,USD,12.1,processing,Late Presentment,amex,US,pro,True,True,True,True,2025-02-27 10:35:00,escalated
cb_000388,tx_00017045,cust_006373,2024-01-17 12:45:00,2024-02-24 12:45:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,US,starter,True,False,True,,2024-04-15 12:45:00,pending
cb_000389,tx_00017067,cust_001501,2024-11-14 08:46:00,2024-12-20 08:46:00,29.99,USD,13.3,service,Not as Described,amex,UK,pro,True,True,False,True,2025-02-08 08:46:00,pending
cb_000390,tx_00017090,cust_004227,2024-09-09 07:54:00,2024-09-27 07:54:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,DE,pro,False,True,True,,2024-12-26 07:54:00,escalated
cb_000391,tx_00017104,cust_000941,2024-08-24 02:26:00,2024-09-28 02:26:00,9.99,USD,13.1,service,Merchandise/Services Not Received,paypal,US,starter,True,True,False,,2024-12-04 02:26:00,escalated
cb_000392,tx_00017158,cust_000372,2024-11-13 12:32:00,2024-12-25 12:32:00,9.99,USD,11.2,authorization,Declined Authorization,paypal,US,starter,True,True,True,,2025-03-07 12:32:00,resolved
cb_000393,tx_00017401,cust_007925,2024-03-07 04:56:00,2024-03-29 04:56:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,IN,starter,False,False,False,True,2024-06-21 04:56:00,pending
cb_000394,tx_00017501,cust_004569,2024-02-05 12:25:00,2024-03-14 12:25:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,False,True,True,,2024-05-10 12:25:00,pending
cb_000395,tx_00017645,cust_007050,2024-02-04 23:15:00,2024-03-19 23:15:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,False,True,False,False,2024-06-17 23:15:00,escalated
cb_000396,tx_00017746,cust_000387,2024-04-15 21:09:00,2024-05-29 21:09:00,9.99,USD,4853,service,Cardholder Dispute,visa,AU,starter,True,False,True,True,2024-07-19 21:09:00,escalated
cb_000397,tx_00017767,cust_004807,2024-05-29 05:39:00,2024-06-20 05:39:00,9.99,USD,4853,service,Cardholder Dispute,mastercard,DE,starter,True,False,False,True,2024-08-19 05:39:00,pending
cb_000398,tx_00017844,cust_008905,2024-03-18 10:30:00,2024-04-25 10:30:00,99.99,USD,4853,service,Cardholder Dispute,visa,AU,business,True,True,False,,2024-07-16 10:30:00,resolved
cb_000399,tx_00018019,cust_007146,2024-06-25 11:26:00,2024-07-16 11:26:00,29.99,USD,4834,processing,Duplicate Processing,visa,PK,pro,True,True,False,True,2024-10-14 11:26:00,resolved
cb_000400,tx_00018214,cust_009464,2024-10-31 06:29:00,2024-12-08 06:29:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,BR,pro,False,False,True,,2025-01-22 06:29:00,pending
cb_000401,tx_00018295,cust_009839,2024-12-18 22:19:00,2025-01-07 22:19:00,29.98,USD,13.1,service,Merchandise/Services Not Received,visa,US,starter,True,True,False,False,2025-02-09 22:19:00,escalated
cb_000402,tx_00018312,cust_000160,2024-07-03 02:56:00,2024-07-26 02:56:00,39.98,USD,13.1,service,Merchandise/Services Not Received,visa,DE,pro,True,False,True,True,2024-09-15 02:56:00,pending
cb_000403,tx_00018367,cust_001441,2024-04-08 03:23:00,2024-04-27 03:23:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,UK,starter,True,True,True,,2024-07-15 03:23:00,pending
cb_000404,tx_00018576,cust_005745,2024-03-01 00:04:00,2024-03-29 00:04:00,14.98,USD,13.1,service,Merchandise/Services Not Received,paypal,FR,starter,True,False,True,False,2024-04-29 00:04:00,resolved
cb_000405,tx_00018579,cust_003451,2024-03-13 15:19:00,2024-04-02 15:19:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,US,pro,False,True,True,False,2024-06-22 15:19:00,escalated
cb_000406,tx_00018636,cust_006782,2024-05-15 05:20:00,2024-06-09 05:20:00,9.99,USD,10.5,fraud,Fraud - Card Present,amex,UK,starter,False,True,False,False,2024-08-28 05:20:00,resolved
cb_000407,tx_00018658,cust_004780,2024-10-15 22:28:00,2024-11-25 22:28:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,pro,True,False,True,True,2025-01-25 22:28:00,escalated
cb_000408,tx_00018729,cust_000990,2024-11-14 18:53:00,2024-11-30 18:53:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,UK,starter,True,True,False,False,2025-01-24 18:53:00,resolved
cb_000409,tx_00018733,cust_001269,2024-03-04 06:48:00,2024-04-15 06:48:00,9.99,USD,4837,fraud,No Cardholder Authorization,mastercard,AU,starter,True,True,True,True,2024-06-14 06:48:00,escalated
cb_000410,tx_00018825,cust_007894,2024-02-01 17:22:00,2024-03-05 17:22:00,29.99,USD,4853,service,Cardholder Dispute,mastercard,US,pro,True,False,True,False,2024-05-03 17:22:00,escalated
cb_000411,tx_00018855,cust_000758,2024-04-26 12:11:00,2024-05-22 12:11:00,29.99,USD,4834,processing,Duplicate Processing,visa,BR,pro,True,True,True,,2024-07-23 12:11:00,escalated
cb_000412,tx_00018899,cust_005313,2024-10-18 06:16:00,2024-11-22 06:16:00,99.99,USD,13.1,service,Merchandise/Services Not Received,visa,BR,business,True,True,False,,2024-12-26 06:16:00,resolved
cb_000413,tx_00018909,cust_006622,2024-02-21 02:12:00,2024-03-11 02:12:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,IN,pro,True,True,False,True,2024-04-23 02:12:00,escalated
cb_000414,tx_00018915,cust_001784,2024-09-25 07:20:00,2024-10-15 07:20:00,29.99,USD,10.5,fraud,Fraud - Card Present,mastercard,BR,pro,True,True,True,True,2025-01-07 07:20:00,escalated
cb_000415,tx_00018927,cust_008135,2024-05-31 22:51:00,2024-06-27 22:51:00,9.99,USD,13.1,service,Merchandise/Services Not Received,amex,RU,starter,False,False,False,True,2024-08-28 22:51:00,escalated
cb_000416,tx_00019091,cust_009630,2024-02-15 07:23:00,2024-03-10 07:23:00,99.99,USD,10.4,fraud,Card Absent Environment,amex,US,business,False,True,True,False,2024-04-27 07:23:00,escalated
cb_000417,tx_00019117,cust_000243,2024-04-16 17:35:00,2024-05-19 17:35:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,False,True,True,False,2024-06-18 17:35:00,resolved
cb_000418,tx_00019120,cust_009496,2024-01-25 15:13:00,2024-02-29 15:13:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,UK,starter,True,True,True,,2024-05-08 15:13:00,pending
cb_000419,tx_00019148,cust_007091,2024-02-09 17:51:00,2024-02-26 17:51:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,US,starter,True,False,True,,2024-05-26 17:51:00,resolved
cb_000420,tx_00019198,cust_009850,2024-11-20 21:26:00,2024-12-10 21:26:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,BR,starter,True,True,False,True,2025-01-21 21:26:00,resolved
cb_000421,tx_00019249,cust_009586,2024-09-12 01:41:00,2024-10-08 01:41:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,DE,starter,False,True,True,False,2024-11-14 01:41:00,resolved
cb_000422,tx_00019252,cust_008517,2024-10-16 12:42:00,2024-11-25 12:42:00,99.99,USD,13.3,service,Not as Described,paypal,US,business,False,True,False,True,2025-02-02 12:42:00,escalated
cb_000423,tx_00019300,cust_009349,2024-03-22 13:40:00,2024-05-06 13:40:00,9.99,USD,12.5,processing,Incorrect Amount,mastercard,US,starter,True,True,True,,2024-07-21 13:40:00,resolved
cb_000424,tx_00019364,cust_000003,2024-06-12 16:40:00,2024-07-21 16:40:00,29.98,USD,10.5,fraud,Fraud - Card Present,visa,US,starter,False,True,False,,2024-10-01 16:40:00,resolved
cb_000425,tx_00019383,cust_007530,2024-12-03 13:01:00,2024-12-26 13:01:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,RU,pro,True,False,True,,2025-03-25 13:01:00,resolved
cb_000426,tx_00019417,cust_004732,2024-12-30 22:06:00,2025-02-04 22:06:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,business,False,True,True,False,2025-03-17 22:06:00,resolved
cb_000427,tx_00019459,cust_000195,2024-01-18 23:44:00,2024-02-11 23:44:00,29.99,USD,12.1,processing,Late Presentment,mastercard,US,pro,True,False,True,False,2024-03-14 23:44:00,resolved
cb_000428,tx_00019463,cust_001622,2024-06-03 19:40:00,2024-07-11 19:40:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,RU,starter,True,True,True,False,2024-08-27 19:40:00,resolved
cb_000429,tx_00019657,cust_009396,2024-06-22 02:07:00,2024-08-02 02:07:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,FR,pro,True,True,True,True,2024-09-24 02:07:00,escalated
cb_000430,tx_00019678,cust_000029,2024-10-06 08:53:00,2024-11-03 08:53:00,29.99,USD,10.5,fraud,Fraud - Card Present,visa,US,pro,False,True,True,False,2024-12-20 08:53:00,pending
cb_000431,tx_00019681,cust_008412,2024-03-27 18:18:00,2024-04-16 18:18:00,29.99,USD,10.5,fraud,Fraud - Card Present,paypal,CA,pro,False,True,True,,2024-07-12 18:18:00,escalated
cb_000432,tx_00019685,cust_000274,2024-07-08 23:00:00,2024-08-16 23:00:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,BR,starter,True,False,True,True,2024-11-03 23:00:00,pending
cb_000433,tx_00019717,cust_005813,2024-12-30 23:01:00,2025-02-06 23:01:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,amex,NG,pro,False,True,True,False,2025-03-15 23:01:00,pending
cb_000434,tx_00019787,cust_007354,2024-11-02 06:27:00,2024-12-16 06:27:00,9.99,USD,13.3,service,Not as Described,mastercard,CA,starter,True,True,True,True,2025-02-09 06:27:00,pending
cb_000435,tx_00019812,cust_002425,2024-03-20 18:54:00,2024-04-15 18:54:00,9.99,USD,13.3,service,Not as Described,visa,UK,starter,True,False,False,True,2024-07-14 18:54:00,pending
cb_000436,tx_00019836,cust_001971,2024-02-02 06:05:00,2024-03-16 06:05:00,29.99,USD,4853,service,Cardholder Dispute,visa,DE,pro,True,True,True,False,2024-05-13 06:05:00,escalated
cb_000437,tx_00019910,cust_006295,2024-04-04 22:17:00,2024-04-20 22:17:00,34.98,USD,4863,fraud,Cardholder Does Not Recognize,visa,US,pro,True,True,True,True,2024-05-23 22:17:00,escalated
cb_000438,tx_00019922,cust_008545,2024-10-10 07:38:00,2024-10-30 07:38:00,99.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,US,business,True,True,False,False,2025-01-16 07:38:00,pending
cb_000439,tx_00019942,cust_009788,2024-10-04 11:03:00,2024-11-04 11:03:00,9.99,USD,10.4,fraud,Card Absent Environment,paypal,AU,starter,False,False,False,,2025-01-10 11:03:00,escalated
cb_000440,tx_00020021,cust_000295,2024-01-14 15:55:00,2024-02-24 15:55:00,29.99,USD,13.3,service,Not as Described,mastercard,UK,pro,True,True,True,False,2024-04-05 15:55:00,resolved
cb_000441,tx_00020140,cust_003646,2024-11-07 20:44:00,2024-12-06 20:44:00,9.99,USD,13.1,service,Merchandise/Services Not Received,mastercard,FR,starter,False,False,True,,2025-01-25 20:44:00,pending
cb_000442,tx_00020161,cust_006881,2024-03-29 17:11:00,2024-04-25 17:11:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,paypal,DE,starter,True,True,False,True,2024-07-09 17:11:00,pending
cb_000443,tx_00020166,cust_000863,2024-08-03 12:19:00,2024-08-18 12:19:00,9.99,USD,10.5,fraud,Fraud - Card Present,visa,US,starter,False,False,True,True,2024-10-20 12:19:00,escalated
cb_000444,tx_00020254,cust_003340,2024-11-30 13:12:00,2024-12-21 13:12:00,99.99,USD,10.5,fraud,Fraud - Card Present,visa,UK,business,False,False,False,False,2025-02-26 13:12:00,escalated
cb_000445,tx_00020269,cust_005968,2024-08-07 14:09:00,2024-09-05 14:09:00,29.99,USD,10.4,fraud,Card Absent Environment,paypal,US,pro,False,True,True,True,2024-10-16 14:09:00,pending
cb_000446,tx_00020357,cust_000575,2024-05-07 15:42:00,2024-06-21 15:42:00,9.99,USD,12.5,processing,Incorrect Amount,mastercard,UK,starter,True,True,False,,2024-09-02 15:42:00,pending
cb_000447,tx_00020401,cust_004589,2024-05-09 00:33:00,2024-06-06 00:33:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,NG,starter,False,True,True,False,2024-07-26 00:33:00,pending
cb_000448,tx_00020447,cust_007745,2024-10-31 18:38:00,2024-12-04 18:38:00,99.99,USD,13.3,service,Not as Described,visa,FR,business,True,False,True,True,2025-01-06 18:38:00,pending
cb_000449,tx_00020472,cust_001200,2024-04-07 17:26:00,2024-04-29 17:26:00,9.99,USD,4837,fraud,No Cardholder Authorization,paypal,NG,starter,True,True,True,False,2024-07-21 17:26:00,pending
cb_000450,tx_00020473,cust_002392,2024-10-16 02:55:00,2024-11-07 02:55:00,29.99,USD,13.3,service,Not as Described,mastercard,CA,pro,True,True,True,False,2025-01-05 02:55:00,escalated
cb_000451,tx_00020496,cust_005342,2024-01-08 18:26:00,2024-02-06 18:26:00,29.99,USD,4834,processing,Duplicate Processing,amex,US,pro,True,True,False,True,2024-04-30 18:26:00,pending
cb_000452,tx_00020527,cust_001948,2024-07-17 07:07:00,2024-08-25 07:07:00,29.99,USD,13.3,service,Not as Described,paypal,US,pro,True,True,False,,2024-10-18 07:07:00,resolved
cb_000453,tx_00020552,cust_002253,2024-08-17 03:09:00,2024-09-03 03:09:00,99.99,USD,10.4,fraud,Card Absent Environment,amex,US,business,False,False,True,,2024-10-04 03:09:00,resolved
cb_000454,tx_00020555,cust_001721,2024-12-09 05:13:00,2025-01-18 05:13:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,pro,False,True,False,False,2025-03-29 05:13:00,resolved
cb_000455,tx_00020563,cust_009612,2024-05-19 20:50:00,2024-07-01 20:50:00,14.98,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,DE,starter,True,True,True,,2024-09-23 20:50:00,pending
cb_000456,tx_00020644,cust_000654,2024-02-19 08:00:00,2024-03-20 08:00:00,9.99,USD,11.1,authorization,Card Recovery Bulletin,amex,US,starter,False,True,True,,2024-05-19 08:00:00,escalated
cb_000457,tx_00020831,cust_009379,2024-09-26 00:42:00,2024-10-13 00:42:00,29.99,USD,11.1,authorization,Card Recovery Bulletin,visa,BR,pro,True,True,True,False,2024-12-04 00:42:00,pending
cb_000458,tx_00020833,cust_009737,2024-10-28 16:28:00,2024-12-08 16:28:00,99.99,USD,13.1,service,Merchandise/Services Not Received,visa,UK,business,True,False,True,True,2025-02-18 16:28:00,resolved
cb_000459,tx_00020887,cust_005503,2024-11-16 15:18:00,2024-12-31 15:18:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,US,starter,False,True,True,True,2025-02-21 15:18:00,escalated
cb_000460,tx_00020928,cust_004126,2024-06-27 20:12:00,2024-08-08 20:12:00,99.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,IN,business,True,False,True,,2024-10-07 20:12:00,resolved
cb_000461,tx_00020947,cust_006734,2024-01-03 12:45:00,2024-01-22 12:45:00,9.99,USD,10.4,fraud,Card Absent Environment,visa,NG,starter,False,True,True,,2024-04-16 12:45:00,pending
cb_000462,tx_00020966,cust_000406,2024-06-04 15:51:00,2024-06-28 15:51:00,19.98,USD,10.5,fraud,Fraud - Card Present,mastercard,PK,starter,False,True,True,False,2024-07-29 15:51:00,pending
cb_000463,tx_00020976,cust_003499,2024-08-18 19:52:00,2024-09-17 19:52:00,9.99,USD,13.1,service,Merchandise/Services Not Received,paypal,BR,starter,True,True,True,False,2024-11-24 19:52:00,pending
cb_000464,tx_00021125,cust_007080,2024-08-10 08:21:00,2024-08-26 08:21:00,29.99,USD,4837,fraud,No Cardholder Authorization,visa,US,pro,False,True,True,True,2024-09-30 08:21:00,escalated
cb_000465,tx_00021155,cust_000939,2024-08-24 02:57:00,2024-09-30 02:57:00,9.99,USD,10.5,fraud,Fraud - Card Present,mastercard,DE,starter,False,False,False,False,2024-12-11 02:57:00,resolved
cb_000466,tx_00021198,cust_008323,2024-09-28 10:15:00,2024-11-02 10:15:00,99.99,USD,4853,service,Cardholder Dispute,mastercard,US,business,False,True,True,,2025-01-23 10:15:00,resolved
cb_000467,tx_00021204,cust_005999,2024-04-12 13:34:00,2024-05-12 13:34:00,9.99,USD,10.4,fraud,Card Absent Environment,mastercard,BR,starter,True,True,True,False,2024-07-10 13:34:00,escalated
cb_000468,tx_00021435,cust_009319,2024-09-11 15:03:00,2024-09-28 15:03:00,29.99,USD,4837,fraud,No Cardholder Authorization,amex,US,pro,False,False,False,False,2024-11-28 15:03:00,escalated
cb_000469,tx_00021539,cust_008695,2024-05-18 23:46:00,2024-06-15 23:46:00,29.99,USD,13.3,service,Not as Described,visa,AU,pro,True,True,True,,2024-07-19 23:46:00,resolved
cb_000470,tx_00021576,cust_008022,2024-07-29 13:20:00,2024-08-14 13:20:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,UK,pro,False,False,False,,2024-09-14 13:20:00,resolved
cb_000471,tx_00021683,cust_009689,2024-09-29 16:31:00,2024-11-01 16:31:00,9.99,USD,4837,fraud,No Cardholder Authorization,visa,US,starter,True,False,True,False,2024-12-12 16:31:00,pending
cb_000472,tx_00021696,cust_007630,2024-12-04 03:51:00,2025-01-12 03:51:00,29.99,USD,13.1,service,Merchandise/Services Not Received,visa,US,pro,True,False,False,False,2025-03-15 03:51:00,pending
cb_000473,tx_00021809,cust_004851,2024-03-12 09:32:00,2024-04-18 09:32:00,9.99,USD,4863,fraud,Cardholder Does Not Recognize,visa,UK,starter,True,True,True,,2024-06-26 09:32:00,pending
cb_000474,tx_00021853,cust_005517,2024-03-20 22:14:00,2024-05-04 22:14:00,49.98,USD,13.1,service,Merchandise/Services Not Received,mastercard,RU,pro,True,True,True,True,2024-07-31 22:14:00,escalated
cb_000475,tx_00021871,cust_000724,2024-06-14 21:33:00,2024-07-02 21:33:00,29.99,USD,4863,fraud,Cardholder Does Not Recognize,mastercard,US,pro,True,False,True,False,2024-09-15 21:33:00,escalated
cb_000476,tx_00021969,cust_008274,2024-11-03 12:14:00,2024-12-12 12:14:00,9.99,USD,4853,service,Cardholder Dispute,visa,DE,starter,True,True,False,,2025-01-26 12:14:00,escalated
cb_000477,tx_00022053,cust_002916,2024-05-29 06:17:00,2024-07-09 06:17:00,19.98,USD,13.3,service,Not as Described,paypal,BR,starter,True,False,True,True,2024-08-20 06:17:00,escalated
cb_000478,tx_00022081,cust_009456,2024-06-20 22:43:00,2024-07-14 22:43:00,29.99,USD,12.5,processing,Incorrect Amount,mastercard,US,pro,True,True,True,True,2024-09-03 22:43:00,resolved
cb_000479,tx_00022151,cust_005096,2024-07-06 14:34:00,2024-08-19 14:34:00,29.99,USD,13.3,service,Not as Described,mastercard,UK,pro,True,True,True,False,2024-11-04 14:34:00,resolved
cb_000480,tx_00022286,cust_002655,2024-07-26 19:07:00,2024-08-13 19:07:00,29.99,USD,12.1,processing,Late Presentment,visa,UK,pro,True,True,True,True,2024-10-28 19:07:00,pending
cb_000481,tx_00022354,cust_004593,2024-12-17 11:49:00,2025-01-27 11:49:00,104.98,USD,10.5,fraud,Fraud - Card Present,visa,NG,business,True,True,True,True,2025-03-20 11:49:00,resolved
cb_000482,tx_00022379,cust_001095,2024-02-20 00:28:00,2024-03-24 00:28:00,9.99,USD,13.1,service,Merchandise/Services Not Received,visa,RU,starter,True,False,True,True,2024-06-18 00:28:00,resolved
cb_000483,tx_00022389,cust_007437,2024-08-09 07:11:00,2024-08-24 07:11:00,99.99,USD,10.5,fraud,Fraud - Card Present,mastercard,DE,business,True,True,False,,2024-11-19 07:11:00,pending
